what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1316065460633
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1316065460633
started,bundle,org.terracotta.dso,3.3.0.r15922_v20100716,"org.terracotta.dso",1316065460633
os,sysinfo,,,"win32",1316065460633
arch,sysinfo,,,"x86",1316065460633
ws,sysinfo,,,"win32",1316065460633
locale,sysinfo,,,"iw_IL",1316065460633
processors,sysinfo,,,"2",1316065460633
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1316065460633
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1316065460633
java.specification.name,sysinfo,,,"Java Platform API Specification",1316065460633
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1316065460633
java.specification.version,sysinfo,,,"1.6",1316065460633
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1316065460633
java.version,sysinfo,,,"1.6.0_23",1316065460633
java.vm.info,sysinfo,,,"mixed mode, sharing",1316065460633
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1316065460633
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1316065460633
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1316065460633
java.vm.specification.version,sysinfo,,,"1.0",1316065460633
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1316065460633
java.vm.version,sysinfo,,,"19.0-b09",1316065460633
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1316065460821
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1316065461336
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1316065462212
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1316065462274
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1316065462274
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1316065462415
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1316065462415
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1316065462618
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1316065462712
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1316065462868
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1316065462915
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1316065463180
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065463290
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1316065463665
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1316065463758
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1316065464227
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1316065464337
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1316065464696
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1316065464930
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065465040
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1316065465055
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1316065465727
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1316065465852
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1316065466227
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1316065466524
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1316065466883
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1316065466883
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316065467024
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1316065467118
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1316065467493
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1316065467680
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1316065468118
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065469274
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1316065472118
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1316065472930
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1316065473102
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1316065473102
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1316065473259
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1316065473274
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1316065473571
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1316065473899
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1316065474196
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1316065474493
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1316065474837
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1316065474915
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1316065475368
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1316065476149
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1316065476290
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065476915
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065476962
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1316065477024
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1316065477024
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065483587
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065577307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065581183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065586667
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1316065587839
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1316065591855
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065594792
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1316065598902
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065601245
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065601339
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065601386
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316065604683
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1316065605464
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065606027
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065615621
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065621777
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065632949
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316065634199
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065636996
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065640137
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065640215
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065640277
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316065642043
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316065642824
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065643715
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316065645231
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065648153
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065651778
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065654840
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065661122
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316065663340
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065664340
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065667887
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065671700
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065672794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065672794
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065672934
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065709154
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316065710529
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065713076
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065716248
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065716326
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065716388
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316065717591
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316065718654
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065728951
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065730451
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065730451
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065730607
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065738811
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316065741170
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1316065742936
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065742983
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065747483
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065749811
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065749826
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065749951
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065761467
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1316065762514
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065765030
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065771389
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065771467
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1316065771530
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1316065774014
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316065775343
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065776296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065778093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065778093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065778218
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065787905
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316065789280
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065791327
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065796249
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065812124
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065814171
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065814187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065814328
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065823922
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316065827297
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065828937
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065831437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065831437
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065831594
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065839172
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316065842531
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065844406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065845625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065845625
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065845766
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065852360
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316065853953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065855782
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1316065865313
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1316065865329
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1316065865719
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1316065865719
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1316065866032
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316065866110
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065872969
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316065876469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065877235
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1316065878219
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065880391
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1316065884220
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065889188
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065907329
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1316065911205
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1316065914564
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065916111
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1316065928564
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1316065933689
